id	cluster	res
TCGA-CN-5359	4	hc
TCGA-CN-5360	3	hc
TCGA-CN-5361	3	hc
TCGA-CN-5363	3	hc
TCGA-CN-5364	3	hc
TCGA-CN-5365	3	hc
TCGA-CN-5366	3	hc
TCGA-CN-5367	1	hc
TCGA-CN-5369	4	hc
TCGA-CN-5370	3	hc
TCGA-CN-5373	3	hc
TCGA-CN-5374	3	hc
TCGA-CN-6010	3	hc
TCGA-CN-6011	4	hc
TCGA-CN-6012	4	hc
TCGA-CN-6013	3	hc
TCGA-CN-6016	3	hc
TCGA-CN-6017	3	hc
TCGA-CN-6018	4	hc
TCGA-CN-6019	3	hc
TCGA-CN-6020	4	hc
TCGA-CN-6021	3	hc
TCGA-CN-6022	3	hc
TCGA-CN-6023	3	hc
TCGA-CN-6024	3	hc
TCGA-CN-6988	3	hc
TCGA-CN-6989	3	hc
TCGA-CN-6992	3	hc
TCGA-CN-6994	3	hc
TCGA-CN-6995	3	hc
TCGA-CN-6996	4	hc
TCGA-CN-6997	3	hc
TCGA-CN-6998	3	hc
TCGA-CQ-5323	3	hc
TCGA-CQ-5324	3	hc
TCGA-CQ-5325	3	hc
TCGA-CQ-5326	4	hc
TCGA-CQ-5327	3	hc
TCGA-CQ-5329	4	hc
TCGA-CQ-5330	3	hc
TCGA-CQ-5331	4	hc
TCGA-CQ-5332	3	hc
TCGA-CQ-5334	3	hc
TCGA-CQ-6218	3	hc
TCGA-CQ-6219	4	hc
TCGA-CQ-6220	4	hc
TCGA-CQ-6221	1	hc
TCGA-CQ-6222	3	hc
TCGA-CQ-6224	3	hc
TCGA-CQ-6225	3	hc
TCGA-CQ-6227	3	hc
TCGA-CQ-6228	3	hc
TCGA-CQ-6229	4	hc
TCGA-CQ-7065	3	hc
TCGA-CQ-7068	3	hc
TCGA-CU-A0YN	4	hc
TCGA-CU-A3KJ	7	hc
TCGA-CU-A3QU	7	hc
TCGA-CU-A3YL	7	hc
TCGA-CV-5430	3	hc
TCGA-CV-5431	4	hc
TCGA-CV-5432	4	hc
TCGA-CV-5434	3	hc
TCGA-CV-5436	3	hc
TCGA-CV-5439	4	hc
TCGA-CV-5440	3	hc
TCGA-CV-5441	3	hc
TCGA-CV-5442	3	hc
TCGA-CV-5443	4	hc
TCGA-CV-5444	3	hc
TCGA-CV-5966	4	hc
TCGA-CV-5970	3	hc
TCGA-CV-5971	4	hc
TCGA-CV-5973	3	hc
TCGA-CV-5976	3	hc
TCGA-CV-5977	4	hc
TCGA-CV-5978	3	hc
TCGA-CV-5979	4	hc
TCGA-CV-6003	4	hc
TCGA-CV-6433	3	hc
TCGA-CV-6436	3	hc
TCGA-CV-6441	3	hc
TCGA-CV-6933	3	hc
TCGA-CV-6934	3	hc
TCGA-CV-6935	3	hc
TCGA-CV-6936	4	hc
TCGA-CV-6937	4	hc
TCGA-CV-6938	3	hc
TCGA-CV-6939	3	hc
TCGA-CV-6940	4	hc
TCGA-CV-6941	3	hc
TCGA-CV-6942	4	hc
TCGA-CV-6943	3	hc
TCGA-CV-6945	4	hc
TCGA-CV-6948	3	hc
TCGA-CV-6950	4	hc
TCGA-CV-6951	3	hc
TCGA-CV-6952	3	hc
TCGA-CV-6953	3	hc
TCGA-CV-6954	3	hc
TCGA-CV-6955	4	hc
TCGA-CV-6956	3	hc
TCGA-CV-6959	3	hc
TCGA-CV-6960	3	hc
TCGA-CV-6961	3	hc
TCGA-CV-6962	4	hc
TCGA-CV-7089	4	hc
TCGA-CV-7090	4	hc
TCGA-CV-7091	3	hc
TCGA-CV-7095	3	hc
TCGA-CV-7097	3	hc
TCGA-CV-7099	4	hc
TCGA-CV-7100	4	hc
TCGA-CV-7101	3	hc
TCGA-CV-7102	3	hc
TCGA-CV-7103	3	hc
TCGA-CV-7104	3	hc
TCGA-CV-7177	4	hc
TCGA-CV-7178	4	hc
TCGA-CV-7180	4	hc
TCGA-CV-7183	3	hc
TCGA-CV-7235	3	hc
TCGA-CV-7236	3	hc
TCGA-CV-7238	3	hc
TCGA-CV-7242	3	hc
TCGA-CV-7243	3	hc
TCGA-CV-7245	3	hc
TCGA-CV-7247	3	hc
TCGA-CV-7248	3	hc
TCGA-CV-7250	3	hc
TCGA-CV-7252	4	hc
TCGA-CV-7253	4	hc
TCGA-CV-7254	4	hc
TCGA-CV-7255	3	hc
TCGA-CV-7261	3	hc
TCGA-CV-7263	3	hc
TCGA-CV-7406	3	hc
TCGA-CV-7407	3	hc
TCGA-CV-7410	3	hc
TCGA-CV-7411	3	hc
TCGA-CV-7413	4	hc
TCGA-CV-7414	3	hc
TCGA-CV-7415	3	hc
TCGA-CV-7416	3	hc
TCGA-CV-7418	3	hc
TCGA-CV-7421	3	hc
TCGA-CV-7422	3	hc
TCGA-CV-7423	3	hc
TCGA-CV-7424	3	hc
TCGA-CV-7425	3	hc
TCGA-CV-7427	4	hc
TCGA-CV-7428	4	hc
TCGA-CV-7429	1	hc
TCGA-CV-7430	4	hc
TCGA-CV-7432	4	hc
TCGA-CV-7433	3	hc
TCGA-CV-7434	3	hc
TCGA-CV-7435	3	hc
TCGA-CV-7437	3	hc
TCGA-CV-7438	3	hc
TCGA-CV-7440	4	hc
TCGA-CV-7446	3	hc
TCGA-CV-7568	3	hc
TCGA-CW-5580	1	hc
TCGA-CW-5581	1	hc
TCGA-CW-5583	1	hc
TCGA-CW-5584	1	hc
TCGA-CW-5585	1	hc
TCGA-CW-5587	1	hc
TCGA-CW-5588	1	hc
TCGA-CW-5589	1	hc
TCGA-CW-5590	1	hc
TCGA-CW-5591	1	hc
TCGA-CW-6087	1	hc
TCGA-CW-6088	1	hc
TCGA-CW-6090	1	hc
TCGA-CW-6093	1	hc
TCGA-CW-6096	1	hc
TCGA-CW-6097	1	hc
TCGA-CX-7085	3	hc
TCGA-CX-7086	3	hc
TCGA-CX-7219	4	hc
TCGA-CZ-4853	1	hc
TCGA-CZ-4854	1	hc
TCGA-CZ-4856	1	hc
TCGA-CZ-4857	1	hc
TCGA-CZ-4858	1	hc
TCGA-CZ-4859	1	hc
TCGA-CZ-4860	1	hc
TCGA-CZ-4861	1	hc
TCGA-CZ-4862	1	hc
TCGA-CZ-4863	1	hc
TCGA-CZ-4864	1	hc
TCGA-CZ-4865	1	hc
TCGA-CZ-4866	1	hc
TCGA-CZ-5451	1	hc
TCGA-CZ-5452	1	hc
TCGA-CZ-5453	1	hc
TCGA-CZ-5454	1	hc
TCGA-CZ-5455	1	hc
TCGA-CZ-5456	1	hc
TCGA-CZ-5457	1	hc
TCGA-CZ-5458	1	hc
TCGA-CZ-5459	1	hc
TCGA-CZ-5460	1	hc
TCGA-CZ-5461	1	hc
TCGA-CZ-5462	4	hc
TCGA-CZ-5463	1	hc
TCGA-CZ-5464	1	hc
TCGA-CZ-5465	1	hc
TCGA-CZ-5466	1	hc
TCGA-CZ-5467	1	hc
TCGA-CZ-5468	1	hc
TCGA-CZ-5469	1	hc
TCGA-CZ-5470	1	hc
TCGA-CZ-5982	1	hc
TCGA-CZ-5984	1	hc
TCGA-CZ-5985	1	hc
TCGA-CZ-5986	1	hc
TCGA-CZ-5987	1	hc
TCGA-CZ-5988	1	hc
TCGA-CZ-5989	1	hc
TCGA-D1-A0ZP	6	hc
TCGA-D1-A0ZR	6	hc
TCGA-D1-A0ZU	6	hc
TCGA-D1-A0ZZ	6	hc
TCGA-D1-A101	6	hc
TCGA-D1-A102	6	hc
TCGA-D1-A103	6	hc
TCGA-D1-A15V	6	hc
TCGA-D1-A15W	6	hc
TCGA-D1-A15X	4	hc
TCGA-D1-A15Z	6	hc
TCGA-D1-A160	6	hc
TCGA-D1-A161	6	hc
TCGA-D1-A162	6	hc
TCGA-D1-A163	6	hc
TCGA-D1-A165	6	hc
TCGA-D1-A167	6	hc
TCGA-D1-A168	6	hc
TCGA-D1-A169	6	hc
TCGA-D1-A16B	6	hc
TCGA-D1-A16D	6	hc
TCGA-D1-A16E	4	hc
TCGA-D1-A16F	6	hc
TCGA-D1-A16G	4	hc
TCGA-D1-A16I	6	hc
TCGA-D1-A16J	4	hc
TCGA-D1-A16N	6	hc
TCGA-D1-A16O	6	hc
TCGA-D1-A16Q	6	hc
TCGA-D1-A16R	6	hc
TCGA-D1-A16S	6	hc
TCGA-D1-A16V	6	hc
TCGA-D1-A16X	6	hc
TCGA-D1-A16Y	6	hc
TCGA-D1-A175	6	hc
TCGA-D1-A176	6	hc
TCGA-D1-A177	6	hc
TCGA-D1-A179	5	hc
TCGA-D1-A17B	4	hc
TCGA-D1-A17C	6	hc
TCGA-D1-A17D	6	hc
TCGA-D1-A17F	6	hc
TCGA-D1-A17H	6	hc
TCGA-D1-A17K	6	hc
TCGA-D1-A17L	6	hc
TCGA-D1-A17M	6	hc
TCGA-D1-A17N	4	hc
TCGA-D1-A17Q	6	hc
TCGA-D1-A17R	6	hc
TCGA-D1-A17S	6	hc
TCGA-D1-A17T	6	hc
TCGA-D1-A17U	6	hc
TCGA-D1-A1NS	6	hc
TCGA-D1-A1NU	6	hc
TCGA-D1-A1NY	6	hc
TCGA-D1-A1NZ	4	hc
TCGA-D1-A1O5	6	hc
TCGA-D1-A1O8	6	hc
TCGA-D1-A2G0	6	hc
TCGA-D1-A2G6	6	hc
TCGA-D1-A2G7	6	hc
TCGA-D1-A3DA	6	hc
TCGA-D1-A3DG	6	hc
TCGA-D1-A3DH	6	hc
TCGA-D1-A3JP	6	hc
TCGA-D1-A3JQ	6	hc
TCGA-D5-5538	1	hc
TCGA-D5-5539	4	hc
TCGA-D5-5540	8	hc
TCGA-D5-5541	8	hc
TCGA-D5-6529	4	hc
TCGA-D5-6530	4	hc
TCGA-D5-6531	8	hc
TCGA-D5-6532	8	hc
TCGA-D5-6533	4	hc
TCGA-D5-6534	8	hc
TCGA-D5-6535	8	hc
TCGA-D5-6536	8	hc
TCGA-D5-6537	4	hc
TCGA-D5-6538	8	hc
TCGA-D5-6539	8	hc
TCGA-D5-6540	4	hc
TCGA-D5-6541	4	hc
TCGA-D5-6898	4	hc
TCGA-D5-6920	8	hc
TCGA-D5-6922	8	hc
TCGA-D5-6923	8	hc
TCGA-D5-6924	8	hc
TCGA-D5-6926	8	hc
TCGA-D5-6927	4	hc
TCGA-D5-6928	4	hc
TCGA-D5-6930	4	hc
TCGA-D5-6931	8	hc
TCGA-D5-6932	8	hc
TCGA-D6-6515	4	hc
TCGA-D6-6516	4	hc
TCGA-D6-6517	3	hc
TCGA-D6-6823	4	hc
TCGA-D6-6824	3	hc
TCGA-D6-6825	4	hc
TCGA-D6-6826	3	hc
TCGA-D6-6827	3	hc
TCGA-D8-A13Y	9	hc
TCGA-D8-A13Z	7	hc
TCGA-D8-A140	9	hc
TCGA-D8-A142	7	hc
TCGA-D8-A143	3	hc
TCGA-D8-A145	9	hc
TCGA-D8-A146	9	hc
TCGA-D8-A147	7	hc
TCGA-D8-A1J8	9	hc
TCGA-D8-A1J9	7	hc
TCGA-D8-A1JA	7	hc
TCGA-D8-A1JB	9	hc
TCGA-D8-A1JC	9	hc
TCGA-D8-A1JD	9	hc
TCGA-D8-A1JE	9	hc
TCGA-D8-A1JF	7	hc
TCGA-D8-A1JG	7	hc
TCGA-D8-A1JH	9	hc
TCGA-D8-A1JI	9	hc
TCGA-D8-A1JJ	9	hc
TCGA-D8-A1JK	7	hc
TCGA-D8-A1JL	7	hc
TCGA-D8-A1JM	7	hc
TCGA-D8-A1JN	9	hc
TCGA-D8-A1JP	9	hc
TCGA-D8-A1JS	9	hc
TCGA-D8-A1JT	9	hc
TCGA-D8-A1JU	9	hc
TCGA-D8-A1X5	4	hc
TCGA-D8-A1X6	9	hc
TCGA-D8-A1X7	9	hc
TCGA-D8-A1X8	9	hc
TCGA-D8-A1X9	9	hc
TCGA-D8-A1XA	9	hc
TCGA-D8-A1XB	9	hc
TCGA-D8-A1XC	9	hc
TCGA-D8-A1XD	9	hc
TCGA-D8-A1XF	9	hc
TCGA-D8-A1XG	9	hc
TCGA-D8-A1XJ	7	hc
TCGA-D8-A1XK	4	hc
TCGA-D8-A1XL	9	hc
TCGA-D8-A1XM	9	hc
TCGA-D8-A1XO	9	hc
TCGA-D8-A1XQ	7	hc
TCGA-D8-A1XR	9	hc
TCGA-D8-A1XS	9	hc
TCGA-D8-A1XT	7	hc
TCGA-D8-A1XU	9	hc
TCGA-D8-A1XV	9	hc
TCGA-D8-A1XW	7	hc
TCGA-D8-A1XY	9	hc
TCGA-D8-A1XZ	9	hc
TCGA-D8-A1Y0	9	hc
TCGA-D8-A1Y1	9	hc
TCGA-D8-A1Y2	9	hc
TCGA-D8-A1Y3	9	hc
TCGA-D8-A27E	9	hc
TCGA-D8-A27F	4	hc
TCGA-D8-A27G	9	hc
TCGA-D8-A27H	7	hc
TCGA-D8-A27I	9	hc
TCGA-D8-A27K	9	hc
TCGA-D8-A27L	9	hc
TCGA-D8-A27M	7	hc
TCGA-D8-A27N	7	hc
TCGA-D8-A27P	9	hc
TCGA-D8-A27R	9	hc
TCGA-D8-A27T	9	hc
TCGA-D8-A27V	9	hc
TCGA-D8-A27W	9	hc
TCGA-DC-4745	8	hc
TCGA-DC-4749	4	hc
TCGA-DC-5337	8	hc
TCGA-DC-5869	8	hc
TCGA-DC-6155	8	hc
TCGA-DC-6156	8	hc
TCGA-DC-6157	8	hc
TCGA-DC-6158	4	hc
TCGA-DC-6160	4	hc
TCGA-DC-6681	8	hc
TCGA-DC-6682	4	hc
TCGA-DC-6683	8	hc
TCGA-DF-A2KN	6	hc
TCGA-DF-A2KS	6	hc
TCGA-DF-A2KU	6	hc
TCGA-DF-A2KV	6	hc
TCGA-DF-A2KY	7	hc
TCGA-DF-A2KZ	6	hc
TCGA-DF-A2L0	6	hc
TCGA-DI-A0WH	6	hc
TCGA-DI-A1BU	6	hc
TCGA-DI-A1BY	6	hc
TCGA-DI-A1NN	6	hc
TCGA-DI-A1NO	6	hc
TCGA-DI-A2QT	3	hc
TCGA-DI-A2QU	6	hc
TCGA-DI-A2QY	6	hc
TCGA-DK-A1A3	7	hc
TCGA-DK-A1A5	3	hc
TCGA-DK-A1A6	7	hc
TCGA-DK-A1AA	7	hc
TCGA-DK-A1AB	7	hc
TCGA-DK-A1AC	7	hc
TCGA-DK-A1AD	7	hc
TCGA-DK-A1AE	7	hc
TCGA-DK-A1AF	7	hc
TCGA-DK-A1AG	7	hc
TCGA-DK-A2HX	7	hc
TCGA-DK-A2I1	7	hc
TCGA-DK-A2I2	4	hc
TCGA-DK-A2I4	7	hc
TCGA-DK-A3IK	7	hc
TCGA-DK-A3IL	7	hc
TCGA-DK-A3IM	7	hc
TCGA-DK-A3IN	7	hc
TCGA-DK-A3IQ	1	hc
TCGA-DK-A3IT	7	hc
TCGA-DK-A3IU	7	hc
TCGA-DK-A3IV	4	hc
TCGA-DK-A3WW	4	hc
TCGA-DK-A3WX	4	hc
TCGA-DK-A3WY	1	hc
TCGA-DK-A3X1	7	hc
TCGA-DK-A3X2	7	hc
TCGA-DM-A0X9	8	hc
TCGA-DM-A0XF	4	hc
TCGA-DM-A1D0	4	hc
TCGA-DM-A1D4	8	hc
TCGA-DM-A1D6	8	hc
TCGA-DM-A1D7	8	hc
TCGA-DM-A1D8	8	hc
TCGA-DM-A1D9	8	hc
TCGA-DM-A1DA	8	hc
TCGA-DM-A1DB	8	hc
TCGA-DM-A1HA	8	hc
TCGA-DM-A1HB	4	hc
TCGA-DM-A280	8	hc
TCGA-DM-A282	8	hc
TCGA-DM-A286	3	hc
TCGA-DM-A288	4	hc
TCGA-DM-A28A	8	hc
TCGA-DM-A28C	8	hc
TCGA-DM-A28E	8	hc
TCGA-DM-A28F	8	hc
TCGA-DM-A28G	8	hc
TCGA-DM-A28M	8	hc
TCGA-DQ-7591	3	hc
TCGA-DQ-7592	4	hc
TCGA-DT-5265	8	hc
TCGA-DV-5565	1	hc
TCGA-DV-5566	1	hc
TCGA-DV-5567	1	hc
TCGA-DV-5568	1	hc
TCGA-DV-5569	1	hc
TCGA-DV-5573	1	hc
TCGA-DV-5574	1	hc
TCGA-DV-5575	1	hc
TCGA-DV-5576	1	hc
TCGA-DY-A0XA	8	hc
TCGA-DY-A1DC	4	hc
TCGA-DY-A1DD	8	hc
TCGA-DY-A1DE	8	hc
TCGA-DY-A1DF	8	hc
TCGA-DY-A1DG	8	hc
TCGA-DY-A1H8	8	hc
TCGA-E2-A107	9	hc
TCGA-E2-A108	1	hc
TCGA-E2-A109	9	hc
TCGA-E2-A10A	9	hc
TCGA-E2-A10B	9	hc
TCGA-E2-A10C	9	hc
TCGA-E2-A10E	9	hc
TCGA-E2-A14N	7	hc
TCGA-E2-A14O	9	hc
TCGA-E2-A14P	7	hc
TCGA-E2-A14Q	9	hc
TCGA-E2-A14S	9	hc
TCGA-E2-A14T	9	hc
TCGA-E2-A14V	7	hc
TCGA-E2-A14W	9	hc
TCGA-E2-A14X	1	hc
TCGA-E2-A14Y	7	hc
TCGA-E2-A14Z	9	hc
TCGA-E2-A150	3	hc
TCGA-E2-A152	7	hc
TCGA-E2-A153	9	hc
TCGA-E2-A154	9	hc
TCGA-E2-A155	9	hc
TCGA-E2-A156	9	hc
TCGA-E2-A158	7	hc
TCGA-E2-A159	7	hc
TCGA-E2-A15A	9	hc
TCGA-E2-A15C	9	hc
TCGA-E2-A15D	9	hc
TCGA-E2-A15E	9	hc
TCGA-E2-A15F	9	hc
TCGA-E2-A15G	9	hc
TCGA-E2-A15H	7	hc
TCGA-E2-A15I	9	hc
TCGA-E2-A15J	9	hc
TCGA-E2-A15K	9	hc
TCGA-E2-A15L	9	hc
TCGA-E2-A15M	9	hc
TCGA-E2-A15O	9	hc
TCGA-E2-A15P	9	hc
TCGA-E2-A15R	9	hc
TCGA-E2-A15S	9	hc
TCGA-E2-A15T	9	hc
TCGA-E2-A1AZ	7	hc
TCGA-E2-A1B0	1	hc
TCGA-E2-A1B1	1	hc
TCGA-E2-A1B4	9	hc
TCGA-E2-A1B5	1	hc
TCGA-E2-A1B6	7	hc
TCGA-E2-A1BC	9	hc
TCGA-E2-A1BD	9	hc
TCGA-E2-A1IG	9	hc
TCGA-E2-A1IL	9	hc
TCGA-E2-A1IU	9	hc
TCGA-E2-A1L6	9	hc
TCGA-E2-A1L7	9	hc
TCGA-E2-A1L8	9	hc
TCGA-E2-A1LB	7	hc
TCGA-E2-A1LE	7	hc
TCGA-E2-A1LG	1	hc
TCGA-E2-A1LK	7	hc
TCGA-E2-A1LL	1	hc
TCGA-E2-A1LS	7	hc
TCGA-E2-A2P5	9	hc
TCGA-E2-A3DX	7	hc
TCGA-E5-A2PC	7	hc
TCGA-E6-A1LX	6	hc
TCGA-E6-A1LZ	7	hc
TCGA-E6-A1M0	6	hc
TCGA-E6-A2P8	6	hc
TCGA-E6-A2P9	6	hc
TCGA-E7-A3X6	7	hc
TCGA-E7-A3Y1	7	hc
TCGA-E9-A1N3	9	hc
TCGA-E9-A1N4	9	hc
TCGA-E9-A1N5	9	hc
TCGA-E9-A1N6	9	hc
TCGA-E9-A1N8	7	hc
TCGA-E9-A1N9	9	hc
TCGA-E9-A1NA	9	hc
TCGA-E9-A1ND	7	hc
TCGA-E9-A1NE	9	hc
TCGA-E9-A1NF	9	hc
TCGA-E9-A1NG	9	hc
TCGA-E9-A1NH	9	hc
TCGA-E9-A1NI	9	hc
TCGA-E9-A1QZ	9	hc
TCGA-E9-A1R0	1	hc
TCGA-E9-A1R2	9	hc
TCGA-E9-A1R3	9	hc
TCGA-E9-A1R4	9	hc
TCGA-E9-A1R5	9	hc
TCGA-E9-A1R6	1	hc
TCGA-E9-A1R7	9	hc
TCGA-E9-A1RA	9	hc
TCGA-E9-A1RB	9	hc
TCGA-E9-A1RC	9	hc
TCGA-E9-A1RD	9	hc
TCGA-E9-A1RE	9	hc
TCGA-E9-A1RF	9	hc
TCGA-E9-A1RG	9	hc
TCGA-E9-A1RH	1	hc
TCGA-E9-A1RI	9	hc
TCGA-E9-A226	9	hc
TCGA-E9-A227	9	hc
TCGA-E9-A228	9	hc
TCGA-E9-A229	9	hc
TCGA-E9-A22A	9	hc
TCGA-E9-A22B	9	hc
TCGA-E9-A22D	9	hc
TCGA-E9-A22E	9	hc
TCGA-E9-A22G	7	hc
TCGA-E9-A22H	9	hc
TCGA-E9-A243	7	hc
TCGA-E9-A244	7	hc
TCGA-E9-A245	9	hc
TCGA-E9-A247	9	hc
TCGA-E9-A248	7	hc
TCGA-E9-A249	9	hc
TCGA-E9-A24A	9	hc
TCGA-E9-A295	9	hc
TCGA-E9-A2JS	9	hc
TCGA-E9-A2JT	9	hc
TCGA-E9-A3HO	9	hc
TCGA-E9-A3Q9	9	hc
TCGA-E9-A3QA	7	hc
TCGA-E9-A3X8	9	hc
TCGA-EC-A1NJ	6	hc
TCGA-EC-A1QX	4	hc
TCGA-EC-A24G	6	hc
TCGA-EF-5830	8	hc
TCGA-EF-5831	8	hc
TCGA-EI-6506	8	hc
TCGA-EI-6507	4	hc
TCGA-EI-6508	8	hc
TCGA-EI-6509	7	hc
TCGA-EI-6510	8	hc
TCGA-EI-6511	4	hc
TCGA-EI-6512	8	hc
TCGA-EI-6513	4	hc
TCGA-EI-6514	8	hc
TCGA-EI-6881	4	hc
TCGA-EI-6882	8	hc
TCGA-EI-6884	8	hc
TCGA-EI-6885	8	hc
TCGA-EI-6917	8	hc
TCGA-EO-A1Y5	6	hc
TCGA-EO-A1Y7	6	hc
TCGA-EO-A1Y8	6	hc
TCGA-EO-A22R	6	hc
TCGA-EO-A22S	4	hc
TCGA-EO-A22T	6	hc
TCGA-EO-A22U	6	hc
TCGA-EO-A22X	6	hc
TCGA-EO-A22Y	6	hc
TCGA-EO-A2CH	6	hc
TCGA-EO-A3AU	6	hc
TCGA-EO-A3AV	7	hc
TCGA-EO-A3AY	6	hc
TCGA-EO-A3AZ	6	hc
TCGA-EO-A3B0	6	hc
TCGA-EO-A3B1	4	hc
TCGA-EO-A3KU	6	hc
TCGA-EO-A3KW	6	hc
TCGA-EO-A3KX	6	hc
TCGA-EO-A3L0	4	hc
TCGA-EU-5904	1	hc
TCGA-EU-5905	1	hc
TCGA-EU-5906	1	hc
TCGA-EU-5907	1	hc
TCGA-EW-A1IX	1	hc
TCGA-EW-A1IZ	9	hc
TCGA-EW-A1J1	9	hc
TCGA-EW-A1J2	9	hc
TCGA-EW-A1J3	9	hc
TCGA-EW-A1J5	9	hc
TCGA-EW-A1OV	9	hc
TCGA-EW-A1OW	7	hc
TCGA-EW-A1OX	9	hc
TCGA-EW-A1OY	9	hc
TCGA-EW-A1OZ	7	hc
TCGA-EW-A1P0	9	hc
TCGA-EW-A1P1	1	hc
TCGA-EW-A1P3	9	hc
TCGA-EW-A1P4	1	hc
TCGA-EW-A1P5	9	hc
TCGA-EW-A1P8	7	hc
TCGA-EW-A1PA	9	hc
TCGA-EW-A1PB	7	hc
TCGA-EW-A1PC	9	hc
TCGA-EW-A1PD	1	hc
TCGA-EW-A1PE	9	hc
TCGA-EW-A1PG	9	hc
TCGA-EW-A2FR	7	hc
TCGA-EW-A2FS	9	hc
TCGA-EW-A2FV	9	hc
TCGA-EW-A2FW	9	hc
TCGA-EW-A3U0	7	hc
TCGA-EY-A1G7	6	hc
TCGA-EY-A1G8	6	hc
TCGA-EY-A1GC	6	hc
TCGA-EY-A1GD	6	hc
TCGA-EY-A1GE	6	hc
TCGA-EY-A1GF	6	hc
TCGA-EY-A1GH	6	hc
TCGA-EY-A1GI	6	hc
TCGA-EY-A1GJ	6	hc
TCGA-EY-A1GK	6	hc
TCGA-EY-A1GL	6	hc
TCGA-EY-A1GM	6	hc
TCGA-EY-A1GO	6	hc
TCGA-EY-A1GP	6	hc
TCGA-EY-A1GQ	6	hc
TCGA-EY-A1GR	6	hc
TCGA-EY-A1GS	7	hc
TCGA-EY-A1GT	6	hc
TCGA-EY-A1GU	6	hc
TCGA-EY-A1GV	7	hc
TCGA-EY-A1GW	6	hc
TCGA-EY-A1GX	6	hc
TCGA-EY-A1H0	6	hc
TCGA-EY-A210	6	hc
TCGA-EY-A212	6	hc
TCGA-EY-A214	6	hc
TCGA-EY-A215	6	hc
TCGA-EY-A2OM	6	hc
TCGA-EY-A2ON	7	hc
TCGA-EY-A2OO	6	hc
TCGA-EY-A2OP	6	hc
TCGA-EY-A2OQ	6	hc
TCGA-EY-A3L3	7	hc
TCGA-EY-A3QX	6	hc
TCGA-F4-6459	8	hc
TCGA-F4-6460	8	hc
TCGA-F4-6461	8	hc
TCGA-F4-6463	8	hc
TCGA-F4-6569	4	hc
TCGA-F4-6570	8	hc
TCGA-F4-6703	4	hc
TCGA-F4-6704	8	hc
TCGA-F4-6805	4	hc
TCGA-F4-6806	8	hc
TCGA-F4-6807	4	hc
TCGA-F4-6808	4	hc
TCGA-F4-6809	8	hc
TCGA-F4-6854	8	hc
TCGA-F4-6855	8	hc
TCGA-F4-6856	8	hc
TCGA-F4-6857	4	hc
TCGA-F5-6464	8	hc
TCGA-F5-6465	4	hc
TCGA-F5-6571	1	hc
TCGA-F5-6702	8	hc
TCGA-F5-6810	8	hc
TCGA-F5-6811	8	hc
TCGA-F5-6812	8	hc
TCGA-F5-6813	8	hc
TCGA-F5-6861	8	hc
TCGA-F5-6863	1	hc
TCGA-F5-6864	8	hc
TCGA-FD-A3B3	4	hc
TCGA-FD-A3B4	4	hc
TCGA-FD-A3B5	7	hc
TCGA-FD-A3B6	1	hc
TCGA-FD-A3B7	7	hc
TCGA-FD-A3B8	4	hc
TCGA-FD-A3N5	7	hc
TCGA-FD-A3N6	7	hc
TCGA-FD-A3NA	7	hc
TCGA-FD-A3SJ	4	hc
TCGA-FD-A3SL	7	hc
TCGA-FD-A3SM	7	hc
TCGA-FD-A3SN	7	hc
TCGA-FD-A3SO	4	hc
TCGA-FD-A3SP	4	hc
TCGA-FD-A3SQ	4	hc
TCGA-FD-A3SR	7	hc
TCGA-FD-A3SS	7	hc
TCGA-FI-A2CY	6	hc
TCGA-FI-A2EU	6	hc
TCGA-FI-A2EW	6	hc
TCGA-FI-A2EX	6	hc
TCGA-FI-A2EY	3	hc
TCGA-FI-A3PX	6	hc
TCGA-FJ-A3Z7	7	hc
TCGA-FJ-A3ZE	3	hc
TCGA-FJ-A3ZF	7	hc
TCGA-G2-A2EC	4	hc
TCGA-G2-A2EF	3	hc
TCGA-G2-A2EJ	3	hc
TCGA-G2-A2EK	1	hc
TCGA-G2-A2EL	7	hc
TCGA-G2-A2EO	7	hc
TCGA-G2-A2ES	7	hc
TCGA-G2-A3IB	3	hc
TCGA-G2-A3IE	7	hc
TCGA-G2-A3VY	7	hc
TCGA-G4-6293	8	hc
TCGA-G4-6294	8	hc
TCGA-G4-6295	3	hc
TCGA-G4-6297	8	hc
TCGA-G4-6298	8	hc
TCGA-G4-6299	7	hc
TCGA-G4-6302	1	hc
TCGA-G4-6303	8	hc
TCGA-G4-6304	8	hc
TCGA-G4-6306	4	hc
TCGA-G4-6307	4	hc
TCGA-G4-6309	8	hc
TCGA-G4-6310	8	hc
TCGA-G4-6311	4	hc
TCGA-G4-6314	1	hc
TCGA-G4-6315	8	hc
TCGA-G4-6317	4	hc
TCGA-G4-6320	8	hc
TCGA-G4-6321	4	hc
TCGA-G4-6322	8	hc
TCGA-G4-6323	8	hc
TCGA-G4-6586	4	hc
TCGA-G4-6588	4	hc
TCGA-G4-6625	8	hc
TCGA-G4-6626	4	hc
TCGA-G4-6627	4	hc
TCGA-G4-6628	4	hc
TCGA-G5-6233	8	hc
TCGA-G5-6235	8	hc
TCGA-G5-6572	8	hc
TCGA-G5-6641	8	hc
TCGA-GC-A3BM	7	hc
TCGA-GC-A3I6	7	hc
TCGA-GC-A3WC	7	hc
