"ID","K_8"
"TCGA.D8.A1X8",8
"TCGA.D8.A1X9",8
"TCGA.D8.A1XA",8
"TCGA.D8.A1XB",8
"TCGA.D8.A1XC",8
"TCGA.D8.A1XD",8
"TCGA.D8.A1XF",8
"TCGA.D8.A1XG",8
"TCGA.D8.A1XJ",6
"TCGA.D8.A1XK",3
"TCGA.D8.A1XL",8
"TCGA.D8.A1XM",8
"TCGA.D8.A1XO",8
"TCGA.D8.A1XQ",6
"TCGA.D8.A1XR",8
"TCGA.D8.A1XS",8
"TCGA.D8.A1XT",6
"TCGA.D8.A1XU",8
"TCGA.D8.A1XV",8
"TCGA.D8.A1XW",6
"TCGA.D8.A1XY",8
"TCGA.D8.A1XZ",8
"TCGA.D8.A1Y0",8
"TCGA.D8.A1Y1",8
"TCGA.D8.A1Y2",8
"TCGA.D8.A1Y3",8
"TCGA.D8.A27E",8
"TCGA.D8.A27F",3
"TCGA.D8.A27G",8
"TCGA.D8.A27H",6
"TCGA.D8.A27I",8
"TCGA.D8.A27K",8
"TCGA.D8.A27L",8
"TCGA.D8.A27M",6
"TCGA.D8.A27N",6
"TCGA.D8.A27P",8
"TCGA.D8.A27R",8
"TCGA.D8.A27T",8
"TCGA.D8.A27V",8
"TCGA.D8.A27W",8
"TCGA.DC.4745",7
"TCGA.DC.4749",3
"TCGA.DC.5337",7
"TCGA.DC.5869",7
"TCGA.DC.6155",7
"TCGA.DC.6156",7
"TCGA.DC.6157",7
"TCGA.DC.6158",3
"TCGA.DC.6160",3
"TCGA.DC.6681",7
"TCGA.DC.6682",3
"TCGA.DC.6683",7
"TCGA.DF.A2KN",5
"TCGA.DF.A2KS",5
"TCGA.DF.A2KU",5
"TCGA.DF.A2KV",5
"TCGA.DF.A2KY",6
"TCGA.DF.A2KZ",5
"TCGA.DF.A2L0",5
"TCGA.DI.A0WH",5
"TCGA.DI.A1BU",5
"TCGA.DI.A1BY",5
"TCGA.DI.A1NN",5
"TCGA.DI.A1NO",5
"TCGA.DI.A2QT",3
"TCGA.DI.A2QU",5
"TCGA.DI.A2QY",5
"TCGA.DK.A1A3",6
"TCGA.DK.A1A5",3
"TCGA.DK.A1A6",6
"TCGA.DK.A1AA",6
"TCGA.DK.A1AB",6
"TCGA.DK.A1AC",6
"TCGA.DK.A1AD",6
"TCGA.DK.A1AE",6
"TCGA.DK.A1AF",6
"TCGA.DK.A1AG",6
"TCGA.DK.A2HX",6
"TCGA.DK.A2I1",6
"TCGA.DK.A2I2",3
"TCGA.DK.A2I4",6
"TCGA.DK.A3IK",6
"TCGA.DK.A3IL",6
"TCGA.DK.A3IM",6
"TCGA.DK.A3IN",6
"TCGA.DK.A3IQ",1
"TCGA.DK.A3IT",6
"TCGA.DK.A3IU",6
"TCGA.DK.A3IV",3
"TCGA.DK.A3WW",3
"TCGA.DK.A3WX",3
"TCGA.DK.A3WY",1
"TCGA.DK.A3X1",6
"TCGA.DK.A3X2",6
"TCGA.DM.A0X9",7
"TCGA.DM.A0XF",3
"TCGA.DM.A1D0",3
"TCGA.DM.A1D4",7
"TCGA.DM.A1D6",7
"TCGA.DM.A1D7",7
"TCGA.DM.A1D8",7
"TCGA.DM.A1D9",7
"TCGA.DM.A1DA",7
"TCGA.DM.A1DB",7
"TCGA.DM.A1HA",7
"TCGA.DM.A1HB",3
"TCGA.DM.A280",7
"TCGA.DM.A282",7
"TCGA.DM.A286",3
"TCGA.DM.A288",3
"TCGA.DM.A28A",7
"TCGA.DM.A28C",7
"TCGA.DM.A28E",7
"TCGA.DM.A28F",7
"TCGA.DM.A28G",7
"TCGA.DM.A28M",7
"TCGA.DQ.7591",3
"TCGA.DQ.7592",3
"TCGA.DT.5265",7
"TCGA.DV.5565",1
"TCGA.DV.5566",1
"TCGA.DV.5567",1
"TCGA.DV.5568",1
"TCGA.DV.5569",1
"TCGA.DV.5573",1
"TCGA.DV.5574",1
"TCGA.DV.5575",1
"TCGA.DV.5576",1
"TCGA.DY.A0XA",7
"TCGA.DY.A1DC",3
"TCGA.DY.A1DD",7
"TCGA.DY.A1DE",7
"TCGA.DY.A1DF",7
"TCGA.DY.A1DG",7
"TCGA.DY.A1H8",7
"TCGA.E2.A107",8
"TCGA.E2.A108",1
"TCGA.E2.A109",8
"TCGA.E2.A10A",8
"TCGA.E2.A10B",8
"TCGA.E2.A10C",8
"TCGA.E2.A10E",8
"TCGA.E2.A14N",6
"TCGA.E2.A14O",8
"TCGA.E2.A14P",6
"TCGA.E2.A14Q",8
"TCGA.E2.A14S",8
"TCGA.E2.A14T",8
"TCGA.E2.A14V",6
"TCGA.E2.A14W",8
"TCGA.E2.A14X",1
"TCGA.E2.A14Y",6
"TCGA.E2.A14Z",8
"TCGA.E2.A150",3
"TCGA.E2.A152",6
"TCGA.E2.A153",8
"TCGA.E2.A154",8
"TCGA.E2.A155",8
"TCGA.E2.A156",8
"TCGA.E2.A158",6
"TCGA.E2.A159",6
"TCGA.E2.A15A",8
"TCGA.E2.A15C",8
"TCGA.E2.A15D",8
"TCGA.E2.A15E",8
"TCGA.E2.A15F",8
"TCGA.E2.A15G",8
"TCGA.E2.A15H",6
"TCGA.E2.A15I",8
"TCGA.E2.A15J",8
"TCGA.E2.A15K",8
"TCGA.E2.A15L",8
"TCGA.E2.A15M",8
"TCGA.E2.A15O",8
"TCGA.E2.A15P",8
"TCGA.E2.A15R",8
"TCGA.E2.A15S",8
"TCGA.E2.A15T",8
"TCGA.E2.A1AZ",6
"TCGA.E2.A1B0",1
"TCGA.E2.A1B1",1
"TCGA.E2.A1B4",8
"TCGA.E2.A1B5",1
"TCGA.E2.A1B6",6
"TCGA.E2.A1BC",8
"TCGA.E2.A1BD",8
"TCGA.E2.A1IG",8
"TCGA.E2.A1IL",8
"TCGA.E2.A1IU",8
"TCGA.E2.A1L6",8
"TCGA.E2.A1L7",8
"TCGA.E2.A1L8",8
"TCGA.E2.A1LB",6
"TCGA.E2.A1LE",6
"TCGA.E2.A1LG",1
"TCGA.E2.A1LK",6
"TCGA.E2.A1LL",1
"TCGA.E2.A1LS",6
"TCGA.E2.A2P5",8
"TCGA.E2.A3DX",6
"TCGA.E5.A2PC",6
"TCGA.E6.A1LX",5
"TCGA.E6.A1LZ",6
"TCGA.E6.A1M0",5
"TCGA.E6.A2P8",5
"TCGA.E6.A2P9",5
"TCGA.E7.A3X6",6
"TCGA.E7.A3Y1",6
"TCGA.E9.A1N3",8
"TCGA.E9.A1N4",8
"TCGA.E9.A1N5",8
"TCGA.E9.A1N6",8
"TCGA.E9.A1N8",6
"TCGA.E9.A1N9",8
"TCGA.E9.A1NA",8
"TCGA.E9.A1ND",6
"TCGA.E9.A1NE",8
"TCGA.E9.A1NF",8
"TCGA.E9.A1NG",8
"TCGA.E9.A1NH",8
"TCGA.E9.A1NI",8
"TCGA.E9.A1QZ",8
"TCGA.E9.A1R0",1
"TCGA.E9.A1R2",8
"TCGA.E9.A1R3",8
"TCGA.E9.A1R4",8
"TCGA.E9.A1R5",8
"TCGA.E9.A1R6",1
"TCGA.E9.A1R7",8
"TCGA.E9.A1RA",8
"TCGA.E9.A1RB",8
"TCGA.E9.A1RC",8
"TCGA.E9.A1RD",8
"TCGA.E9.A1RE",8
"TCGA.E9.A1RF",8
"TCGA.E9.A1RG",8
"TCGA.E9.A1RH",1
"TCGA.E9.A1RI",8
"TCGA.E9.A226",8
"TCGA.E9.A227",8
"TCGA.E9.A228",8
"TCGA.E9.A229",8
"TCGA.E9.A22A",8
"TCGA.E9.A22B",8
"TCGA.E9.A22D",8
"TCGA.E9.A22E",8
"TCGA.E9.A22G",6
"TCGA.E9.A22H",8
"TCGA.E9.A243",6
"TCGA.E9.A244",6
"TCGA.E9.A245",8
"TCGA.E9.A247",8
"TCGA.E9.A248",6
"TCGA.E9.A249",8
"TCGA.E9.A24A",8
"TCGA.E9.A295",8
"TCGA.E9.A2JS",8
"TCGA.E9.A2JT",8
"TCGA.E9.A3HO",8
"TCGA.E9.A3Q9",8
"TCGA.E9.A3QA",6
"TCGA.E9.A3X8",8
"TCGA.EC.A1NJ",5
"TCGA.EC.A1QX",3
"TCGA.EC.A24G",5
"TCGA.EF.5830",7
"TCGA.EF.5831",7
"TCGA.EI.6506",7
"TCGA.EI.6507",3
"TCGA.EI.6508",7
"TCGA.EI.6509",6
"TCGA.EI.6510",7
"TCGA.EI.6511",3
"TCGA.EI.6512",7
"TCGA.EI.6513",3
"TCGA.EI.6514",7
"TCGA.EI.6881",3
"TCGA.EI.6882",7
"TCGA.EI.6884",7
"TCGA.EI.6885",7
"TCGA.EI.6917",7
"TCGA.EO.A1Y5",5
"TCGA.EO.A1Y7",5
"TCGA.EO.A1Y8",5
"TCGA.EO.A22R",5
"TCGA.EO.A22S",3
"TCGA.EO.A22T",5
"TCGA.EO.A22U",5
"TCGA.EO.A22X",5
"TCGA.EO.A22Y",5
"TCGA.EO.A2CH",5
"TCGA.EO.A3AU",5
"TCGA.EO.A3AV",6
"TCGA.EO.A3AY",5
"TCGA.EO.A3AZ",5
"TCGA.EO.A3B0",5
"TCGA.EO.A3B1",3
"TCGA.EO.A3KU",5
"TCGA.EO.A3KW",5
"TCGA.EO.A3KX",5
"TCGA.EO.A3L0",3
"TCGA.EU.5904",1
"TCGA.EU.5905",1
"TCGA.EU.5906",1
"TCGA.EU.5907",1
"TCGA.EW.A1IX",1
"TCGA.EW.A1IZ",8
"TCGA.EW.A1J1",8
"TCGA.EW.A1J2",8
"TCGA.EW.A1J3",8
"TCGA.EW.A1J5",8
"TCGA.EW.A1OV",8
"TCGA.EW.A1OW",6
"TCGA.EW.A1OX",8
"TCGA.EW.A1OY",8
"TCGA.EW.A1OZ",6
"TCGA.EW.A1P0",8
"TCGA.EW.A1P1",1
"TCGA.EW.A1P3",8
"TCGA.EW.A1P4",1
"TCGA.EW.A1P5",8
"TCGA.EW.A1P8",6
"TCGA.EW.A1PA",8
"TCGA.EW.A1PB",6
"TCGA.EW.A1PC",8
"TCGA.EW.A1PD",1
"TCGA.EW.A1PE",8
"TCGA.EW.A1PG",8
"TCGA.EW.A2FR",6
"TCGA.EW.A2FS",8
"TCGA.EW.A2FV",8
"TCGA.EW.A2FW",8
"TCGA.EW.A3U0",6
"TCGA.EY.A1G7",5
"TCGA.EY.A1G8",5
"TCGA.EY.A1GC",5
"TCGA.EY.A1GD",5
"TCGA.EY.A1GE",5
"TCGA.EY.A1GF",5
"TCGA.EY.A1GH",5
"TCGA.EY.A1GI",5
"TCGA.EY.A1GJ",5
"TCGA.EY.A1GK",5
"TCGA.EY.A1GL",5
"TCGA.EY.A1GM",5
"TCGA.EY.A1GO",5
"TCGA.EY.A1GP",5
"TCGA.EY.A1GQ",5
"TCGA.EY.A1GR",5
"TCGA.EY.A1GS",6
"TCGA.EY.A1GT",5
"TCGA.EY.A1GU",5
"TCGA.EY.A1GV",6
"TCGA.EY.A1GW",5
"TCGA.EY.A1GX",5
"TCGA.EY.A1H0",5
"TCGA.EY.A210",5
"TCGA.EY.A212",5
"TCGA.EY.A214",5
"TCGA.EY.A215",5
"TCGA.EY.A2OM",5
"TCGA.EY.A2ON",6
"TCGA.EY.A2OO",5
"TCGA.EY.A2OP",5
"TCGA.EY.A2OQ",5
"TCGA.EY.A3L3",6
"TCGA.EY.A3QX",5
"TCGA.F4.6459",7
"TCGA.F4.6460",7
"TCGA.F4.6461",7
"TCGA.F4.6463",7
"TCGA.F4.6569",3
"TCGA.F4.6570",7
"TCGA.F4.6703",3
"TCGA.F4.6704",7
"TCGA.F4.6805",3
"TCGA.F4.6806",7
"TCGA.F4.6807",3
"TCGA.F4.6808",3
"TCGA.F4.6809",7
"TCGA.F4.6854",7
"TCGA.F4.6855",7
"TCGA.F4.6856",7
"TCGA.F4.6857",3
"TCGA.F5.6464",7
"TCGA.F5.6465",3
"TCGA.F5.6571",1
"TCGA.F5.6702",7
"TCGA.F5.6810",7
"TCGA.F5.6811",7
"TCGA.F5.6812",7
"TCGA.F5.6813",7
"TCGA.F5.6861",7
"TCGA.F5.6863",1
"TCGA.F5.6864",7
"TCGA.FD.A3B3",3
"TCGA.FD.A3B4",3
"TCGA.FD.A3B5",6
"TCGA.FD.A3B6",1
"TCGA.FD.A3B7",6
"TCGA.FD.A3B8",3
"TCGA.FD.A3N5",6
"TCGA.FD.A3N6",6
"TCGA.FD.A3NA",6
"TCGA.FD.A3SJ",3
"TCGA.FD.A3SL",6
"TCGA.FD.A3SM",6
"TCGA.FD.A3SN",6
"TCGA.FD.A3SO",3
"TCGA.FD.A3SP",3
"TCGA.FD.A3SQ",3
"TCGA.FD.A3SR",6
"TCGA.FD.A3SS",6
"TCGA.FI.A2CY",5
"TCGA.FI.A2EU",5
"TCGA.FI.A2EW",5
"TCGA.FI.A2EX",5
"TCGA.FI.A2EY",3
"TCGA.FI.A3PX",5
"TCGA.FJ.A3Z7",6
"TCGA.FJ.A3ZE",3
"TCGA.FJ.A3ZF",6
"TCGA.G2.A2EC",3
"TCGA.G2.A2EF",3
"TCGA.G2.A2EJ",3
"TCGA.G2.A2EK",1
"TCGA.G2.A2EL",6
"TCGA.G2.A2EO",6
"TCGA.G2.A2ES",6
"TCGA.G2.A3IB",3
"TCGA.G2.A3IE",6
"TCGA.G2.A3VY",6
"TCGA.G4.6293",7
"TCGA.G4.6294",7
"TCGA.G4.6295",3
"TCGA.G4.6297",7
"TCGA.G4.6298",7
"TCGA.G4.6299",6
"TCGA.G4.6302",1
"TCGA.G4.6303",7
"TCGA.G4.6304",7
"TCGA.G4.6306",3
"TCGA.G4.6307",3
"TCGA.G4.6309",7
"TCGA.G4.6310",7
"TCGA.G4.6311",3
"TCGA.G4.6314",1
"TCGA.G4.6315",7
"TCGA.G4.6317",3
"TCGA.G4.6320",7
"TCGA.G4.6321",3
"TCGA.G4.6322",7
"TCGA.G4.6323",7
"TCGA.G4.6586",3
"TCGA.G4.6588",3
"TCGA.G4.6625",7
"TCGA.G4.6626",3
"TCGA.G4.6627",3
"TCGA.G4.6628",3
"TCGA.G5.6233",7
"TCGA.G5.6235",7
"TCGA.G5.6572",7
"TCGA.G5.6641",7
"TCGA.GC.A3BM",6
"TCGA.GC.A3I6",6
"TCGA.GC.A3WC",6
"TCGA.GC.A3YS",6
"TCGA.GD.A2C5",6
"TCGA.GD.A3OP",6
"TCGA.GD.A3OQ",6
"TCGA.GD.A3OS",3
"TCGA.GI.A2C8",8
"TCGA.GI.A2C9",6
"TCGA.GM.A2D9",8
"TCGA.GM.A2DB",6
"TCGA.GM.A2DC",8
"TCGA.GM.A2DD",1
"TCGA.GM.A2DF",1
"TCGA.GM.A2DH",6
"TCGA.GM.A2DI",8
"TCGA.GM.A2DK",8
"TCGA.GM.A2DL",8
"TCGA.GM.A2DM",8
"TCGA.GM.A2DN",8
"TCGA.GM.A2DO",8
"TCGA.GM.A3NY",8
"TCGA.GM.A3XL",6
"TCGA.GM.A3XN",8
"TCGA.GU.A42R",3
"TCGA.GV.A3JV",3
"TCGA.GV.A3JW",3
"TCGA.GV.A3JZ",6
"TCGA.GV.A3QF",3
"TCGA.GV.A3QG",6
"TCGA.GV.A3QH",3
"TCGA.GV.A3QI",6
"TCGA.GV.A3QK",6
"TCGA.GV.A40E",3
"TCGA.GV.A40G",6
"TCGA.H4.A2HO",6
"TCGA.H4.A2HQ",3
"TCGA.H5.A2HR",5
"TCGA.HN.A2NL",1
"TCGA.HQ.A2OE",6
"TCGA.IQ.7630",3
"TCGA.IQ.7632",3
"TCGA.JL.A3YW",6
"TCGA.JL.A3YX",1
"TCGA.K4.A3WS",6
"TCGA.K4.A3WU",1
"TCGA.K4.A3WV",6
"TCGA.K6.A3WQ",5
"TCGA.KJ.A3U4",5
"TCGA.KP.A3VZ",5
"TCGA.KP.A3W0",5
"TCGA.KP.A3W1",6
"TCGA.KP.A3W3",5
"TCGA.KP.A3W4",5
